rowname,estimate,SE,t value,2.5 %,97.5 %,model
(Intercept),0.22118707070092944,0.09256473499992006,2.389539285140507,0.04085605483801781,0.40127117195955175,micro
height,12.888156942561606,40.642049171056236,0.3171138563490562,-66.3338347709435,91.9139750512746,micro
.sig01,NA,NA,NA,0.11919841356392998,0.2691884479286206,micro
.sigma,NA,NA,NA,0.13097420184144803,0.16662167851267318,micro
