rowname,estimate,SE,t value,2.5 %,97.5 %,model
(Intercept),0.5107965427470773,0.06332025528391991,8.06687434307918,0.3889010304252925,0.6315865228443405,meso
elevation_change,-0.7045639763440914,0.20928197975049412,-3.366577366976709,-1.105666500518422,-0.3038978710212861,meso
veg_foliage,-0.127763896214014,0.07023236110337049,-1.8191599172633046,-0.2651731626542173,0.005879462539134277,meso
snowdepth,-0.36269002709065606,0.058657629559060204,-6.183168836126882,-0.4771352074234635,-0.2483373789814324,meso
.sig01,NA,NA,NA,0.07084712427443716,0.16827020381061442,meso
.sigma,NA,NA,NA,0.11574630118398314,0.14718261006840724,meso
