model,parameter,overlap_estimate,overlap_SE,stat.overlap,P_value,lwr.overlap,upr.overlap
linear_noMicro,(Intercept),1.0885406591624824,1.41478008233953,0.7694062651507175,0.44165217046922156,-1.684377348267608,3.861458666592573
linear_noMicro,latitude,0.034342823304900405,0.042115560672777254,0.815442623968176,0.414818994435157,-0.04820215880245449,0.1168878054122553
