rowname,estimate,SE,Adjusted SE,z value,Pr(>|z|),2.5 %,97.5 %,model
(Intercept),-0.1447215779376112,0.3187903560576245,0.31959616881159175,0.4528263854843874,0.6506738,-0.7711185584053142,0.4816754025300918,global
elevation_change,-3.1478852741067604,0.48418990997349615,0.4862731860373887,6.473491371709574,0,-4.100963205387588,-2.1948073428259334,global
latitude,0.6006051757377376,0.5040041837738669,0.5049444802578187,1.1894479476854083,0.2342634,0.03063407241768712,1.6209788660735,global
veg_foliage,-0.45348290676145186,0.2427288216899026,0.24335003716157244,1.863500462341666,0.0623919,-0.9030871222188825,-0.09435998368794912,global
snowdepth,-0.03500878180139969,0.10525557055597078,0.10558456936229325,0.3315710052410571,0.7402132,-0.45223814827171815,0.20714715550729842,global
