rowname,estimate,SE,Adjusted SE,z value,Pr(>|z|),2.5 %,97.5 %,model
(Intercept),15.84974000956466,3.9633114787082704,3.97285787607531,3.98950591840004,6.62e-5,8.063081656760762,23.63639836236856,global
elevation_change,-15.280850109778214,6.052163827113617,6.06680010380497,2.5187660460733468,0.0117767,-27.171559814639814,-3.3901404049166146,global
height,8.623742476809138,1.1250609284134285,1.1277938536120455,7.646559208661599,0,6.413307141743891,10.834177811874385,global
latitude,3.970577890060601,4.722110757563452,4.732792155699033,0.8389504037863558,0.4014971,-5.035857573130491,13.714025068294964,global
n_seasons,1.265817964079233,4.476531767283377,4.48716570214735,0.28209744148148375,0.7778688,-7.903700928848523,10.799102979133052,global
snowdepth,-1.1818110465136895,1.5211825248267379,1.524174722519228,0.7753776709800937,0.4381165,-4.638433620848518,1.530132997232526,global
veg_foliage,-11.918690628385475,1.9112235139183338,1.9158493502956329,6.221100122797397,0,-15.673686354769377,-8.163694902001573,global
