rowname,estimate,SE,t value,2.5 %,97.5 %,model
(Intercept),1.8657288787772217,2.6444472523854428,0.7055269781215063,-3.2922558297561704,6.871699806201762,macro
latitude,36.061630043311155,8.918535287719134,4.0434475931230764,18.989648817776413,53.28859560400798,macro
.sig01,NA,NA,NA,1.7998424820195276,6.813510757695423,macro
.sigma,NA,NA,NA,3.656253378565462,5.180918251579105,macro
