rowname,estimate,SE,t value,2.5 %,97.5 %,model
(Intercept),30.75427416533553,4.729053555283414,6.503261975321912,21.889747675249303,39.63259567209581,meso
elevation_change,-18.035630955758172,13.110380480022904,-1.3756756322396726,-42.795221408038444,6.722071692654169,meso
veg_foliage,-19.7443840423277,3.655575219486467,-5.401170228170377,-26.63441043891116,-12.720703836463263,meso
snowdepth,20.589598875114383,9.310818541793346,2.2113629196717914,2.538884063416604,39.09806954268448,meso
.sig01,NA,NA,NA,2.3456703521739346,7.193384768233164,meso
.sigma,NA,NA,NA,2.918953591423453,4.128428275299222,meso
