rowname,estimate,SE,t value,2.5 %,97.5 %,model
(Intercept),5.23213222983262,2.4127255990711554,2.1685566862004,0.5337598535703334,9.925190306404406,micro
height,-591.5100899260151,1059.3289946273383,-0.5583818558030715,-2655.7230537568375,1467.7149301826926,micro
.sig01,NA,NA,NA,3.1455770001460017,7.04742220713757,micro
.sigma,NA,NA,NA,2.9150247033664622,3.7095404324256593,micro
