rowname,estimate,SE,t value,2.5 %,97.5 %,model
(Intercept),-0.15091789036598321,3.2928982165427483,-0.04583132561091841,-6.584249902643824,6.229834463770923,macro
latitude,7.757446883980086,5.514078356123654,1.4068437883848826,-2.935942847081179,18.52936890824505,macro
.sig01,NA,NA,NA,2.9749384043515037,6.627429504025438,macro
.sigma,NA,NA,NA,2.9131363648099375,3.705810575416745,macro
