rowname,estimate,SE,t value,2.5 %,97.5 %,model
(Intercept),3.667340650520753,0.4212463664139275,8.705928271241467,2.8473874071512024,4.486678371322476,micro
height,5.953081316095878,184.95351341892405,0.032186905812446015,-354.46136573802175,365.30738446872226,micro
.sig01,NA,NA,NA,0.5403148968334315,1.2309546790354098,micro
.sigma,NA,NA,NA,0.5484373209379493,0.6981093439097668,micro
