rowname,estimate,SE,Adjusted SE,z value,Pr(>|z|),2.5 %,97.5 %,model
(Intercept),-0.31704479390844154,0.28596307691933187,0.2865142213444223,1.106558663722727,0.2684848,-0.8786023488020464,0.24451276098516328,global
elevation_change,-2.606108584618738,0.46785261729140126,0.4689509416245244,5.55731602881688,0,-3.525235540718951,-1.6869816285185253,global
height,0.7194383151687747,0.1651536831265433,0.16555407082685977,4.345639533812368,1.39e-5,0.3949582988541363,1.043918331483413,global
snowdepth,-0.698392392690264,0.22773127843869395,0.22828159525376382,3.0593460323155384,0.0022182,-1.1458160977209908,-0.2509686876595373,global
veg_foliage,-0.6023350275310105,0.21126612216102753,0.2117746544122145,2.8442262328455,0.0044519,-1.0174057230173674,-0.18726433204465376,global
n_days,0.13650242315124117,0.26717270744064847,0.26755090702935946,0.510192339345208,0.6099167,-0.29152313181881534,1.0004258681567952,global
latitude,0.020020911307633626,0.206853504626788,0.20731377554498817,0.09657299065150152,0.9230655,-0.694730652486437,0.8414612131494712,global
