rowname,estimate,SE,t value,2.5 %,97.5 %,model
(Intercept),0.3236971032637314,0.1008736593599374,3.2089358641061625,0.1297331993492642,0.5187616706212463,macro
latitude,0.0957491864209068,0.1386936250595299,0.6903647257024932,-0.17090947780106994,0.3628953265776108,macro
n_seasons,0.056644101187765084,0.14231572653959823,0.3980171592069574,-0.21883419130661602,0.3303608649520393,macro
.sig01,NA,NA,NA,0.15037404186490547,0.2512507586421694,macro
.sigma,NA,NA,NA,0.13085275942412228,0.1486261731924523,macro
