rowname,estimate,SE,t value,2.5 %,97.5 %,model
(Intercept),0.2834578917753269,0.09892540833164602,2.865369944443781,0.09108938995965918,0.478767448657871,micro
height,0.20925051390564495,0.030542490042810008,6.851128169718582,0.14913597868091258,0.2689210538033164,micro
n_seasons,0.1278923727114079,0.12905257241602427,0.9910098676617135,-0.12709082571857439,0.3788341038425757,micro
.sig01,NA,NA,NA,0.15259160342123604,0.25419905740866006,micro
.sigma,NA,NA,NA,0.12479933019806466,0.141749031557159,micro
