rowname,estimate,SE,t value,2.5 %,97.5 %,model
(Intercept),0.2744430710761767,0.0908658923122594,3.0203089860500882,0.09771531938513749,0.4536872986180807,micro
height,0.20936976284869255,0.030536296614704306,6.856422882265088,0.14927385525935122,0.2690305907329943,micro
n_months,0.14692764892555848,0.12241425181254982,1.2002495358999985,-0.0947403384951534,0.38500589002126745,micro
.sig01,NA,NA,NA,0.15129372689009676,0.2520733533001001,micro
.sigma,NA,NA,NA,0.12480931777059541,0.141759971387271,micro
