rowname,estimate,SE,t value,2.5 %,97.5 %,model
(Intercept),0.3099586630531807,0.09429222152097962,3.287213494956381,0.12867444120845828,0.49218256320191195,macro
latitude,0.08448318126850848,0.1362323589916756,0.6201403388578978,-0.1774732036277417,0.34681498564138863,macro
n_months,0.08647654173681385,0.13367914284941926,0.6468962913251469,-0.17212211751347456,0.3435359235146079,macro
.sig01,NA,NA,NA,0.14938396982491853,0.24962439393123234,macro
.sigma,NA,NA,NA,0.130869760303286,0.14864508152973271,macro
