rowname,estimate,SE,t value,2.5 %,97.5 %,model
(Intercept),3.7232130352692487,0.10732676687266465,34.69044250337447,3.5133632844107447,3.932831188156476,macro
latitude,0.549594273634275,0.23406623455396663,2.3480288589320635,0.09214674975075367,1.007288931711773,macro
.sig01,NA,NA,NA,0.22467804991803697,0.40443351160563595,macro
.sigma,NA,NA,NA,0.22173954444532787,0.26345384949315664,macro
