rowname,estimate,SE,t value,2.5 %,97.5 %,model
(Intercept),3.768482653517794,0.20226353825283433,18.631547168956867,3.372669706358813,4.1633916923126275,micro
height,2.1354852403734808,2.5300851947782266,0.844036890449717,-2.806431703063514,7.086405975334904,micro
.sig01,NA,NA,NA,0.24865154391300073,0.44285521354870977,micro
.sigma,NA,NA,NA,0.22167091615505685,0.263341966287535,micro
