rowname,estimate,SE,t value,2.5 %,97.5 %,model
(Intercept),0.33718167144510747,0.03881532741655569,8.686817653927381,0.26136390708093354,0.4130967613687785,micro
height,0.2085056847265431,0.030471258603140084,6.842700114299068,0.1484619346164345,0.26798539225757456,micro
n_years,0.3045977991434679,0.1473307580453665,2.067442014040784,0.016450005687059496,0.5925723111321688,micro
.sig01,NA,NA,NA,0.1459828607878072,0.24343063593946127,micro
.sigma,NA,NA,NA,0.12473975676619546,0.14167990202951292,micro
