rowname,estimate,SE,t value,2.5 %,97.5 %,model
(Intercept),0.36530026633034657,0.0629770545296676,5.800529558877015,0.24421014669435587,0.4865532561664562,macro
latitude,0.011204052353874049,0.13695753013232762,0.08180676406071835,-0.2524302987330216,0.27456961590082624,macro
n_years,0.2854987584892941,0.16725963938237254,1.7069196103945612,-0.0362524999286853,0.6073296644177258,macro
.sig01,NA,NA,NA,0.1442060766510896,0.24101962916288555,macro
.sigma,NA,NA,NA,0.13082056987813145,0.1485860195524272,macro
