rowname,estimate,SE,t value,2.5 %,97.5 %,model
(Intercept),2.8003313809913988,4.648566420467092,0.6024075225991972,-6.292917086499536,11.882929664219414,micro
height,126.08350375561098,58.24686346347051,2.1646402271031158,12.250010575485227,240.0155653111853,micro
.sig01,NA,NA,NA,5.904219007902393,10.24820316074303,micro
.sigma,NA,NA,NA,3.483597518693611,4.137429021264093,micro
