rowname,estimate,SE,Adjusted SE,z value,Pr(>|z|),2.5 %,97.5 %,model
(Intercept),4.432222338057753,0.18057126715414948,0.18267702425120297,24.262615160420566,0,4.074181949722445,4.790262726393061,global
elevation_change,-1.8555430379780606,0.39961592595174056,0.4064200103272638,4.565579919364481,5e-6,-2.6521116208158944,-1.058974455140227,global
latitude,0.18790531815406603,0.2882490797368778,0.2902100843163135,0.6474803196337563,0.5173211,-0.11128648925658063,1.0175103301078245,global
veg_foliage,-0.05278716256814407,0.11009738679823822,0.11072403107966271,0.4767453104210526,0.6335435,-0.4561057736603832,0.040986310111714025,global
snowdepth,0.0374465359157121,0.1646798414458571,0.16701474383976367,0.22421095919315268,0.8225932,-0.464437284829046,0.817579259663013,global
