rowname,estimate,SE,Adjusted SE,z value,Pr(>|z|),2.5 %,97.5 %,model
(Intercept),4.468130078826417,0.12611046527694586,0.12637250454037266,35.356821446859655,0,4.220444521291161,4.715815636361671,global
elevation_change,-1.6958062226062192,0.2609899891406523,0.2616168099789967,6.48202316488135,0,-2.2085657479153116,-1.1830466972971267,global
height,0.3422448388888055,0.09748544462586964,0.09772109111954243,3.502261742760697,4.613e-4,0.15071501976454543,0.5337746580130656,global
veg_foliage,-0.38797755415741597,0.12482919636547392,0.12512170855282007,3.1008012809674144,0.00193,-0.6332115966050604,-0.14274351170977134,global
latitude,0.03892786609674555,0.12301155564382658,0.12320036935064181,0.31597199182051605,0.7520238,-0.2338605175910976,0.5966010953491362,global
