rowname,estimate,SE,t value,2.5 %,97.5 %,model
(Intercept),3.876849073387889,0.08331142759542758,46.53442133070187,3.711476666722823,4.0420744294245186,micro
height,0.3391568746011486,0.10145743326816585,3.3428489532621097,0.13854411014040174,0.5376411358544918,micro
.sig01,NA,NA,NA,0.3467521416911501,0.5905941850124062,micro
.sigma,NA,NA,NA,0.42126075631387516,0.47848416738135824,micro
