rowname,estimate,SE,t value,2.5 %,97.5 %,model
(Intercept),3.6606152807657373,0.13774156767525056,26.57596644606418,3.391387370319314,3.93022665845248,macro
latitude,0.6144859753091654,0.26737370682350287,2.298228881999965,0.09169025366900678,1.1376104024564697,macro
.sig01,NA,NA,NA,0.3080309364285388,0.5291222008419303,macro
.sigma,NA,NA,NA,0.42686724734570985,0.484830297343232,macro
