rowname,estimate,SE,t value,2.5 %,97.5 %,model
(Intercept),19.97159619008889,2.216626597184308,9.009905509325751,15.675439391031553,24.29730094647257,meso
elevation_change,-15.73991303335923,6.283340883801414,-2.505022936752812,-27.96568863040944,-3.500126785158036,meso
veg_foliage,-12.13960274417741,1.9171508962629453,-6.332106026625675,-15.862246155963796,-8.313024682997929,meso
snowdepth,-1.4689758510610889,1.6478916498114184,-0.8914274498746296,-4.702726826235385,1.7529393269306988,meso
.sig01,NA,NA,NA,5.312534090109471,8.893292130663513,meso
.sigma,NA,NA,NA,4.85370427701108,5.512972393087803,meso
