rowname,estimate,SE,t value,2.5 %,97.5 %,model
(Intercept),3.0374104115207703,3.317433602425257,0.9155904158263267,-3.409830728532995,9.66788500851328,micro
height,8.375334606091814,1.1748776626104696,7.128686562550346,6.074644199523495,10.680042469576009,micro
n_months,9.34404151275309,4.467333592864318,2.0916372862054335,0.39076157225374275,18.027408531773414,micro
.sig01,NA,NA,NA,5.506575032223945,9.182871559765223,micro
.sigma,NA,NA,NA,4.8095733872629545,5.462616199590068,micro
